order_id,total_qty,total_weight_gr,total_returned_qty,Total Diskon,product_categories,num_product_categories,Status Pesanan,Alasan Pembatalan,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,_dataset_id,_dataset_name,_domain,_dataset_period,_source_file,_source_path
ORD_0003996,2,3400,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG,BANTEN,7200,20000,27200,27200,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0003997,1,100,0,0,Aksesoris Pintu,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Reguler (Cashless),Online Payment,KAB. BOGOR,JAWA BARAT,0,0,0,9500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0003998,1,750,0,0,Baskom / Mangkok Besar,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PEMATANG SIANTAR,SUMATERA UTARA,11300,25000,46552,36300,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0003999,1,150,0,0,Pengolah Bumbu / Sayur,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. NGAWI,JAWA TIMUR,0,17000,31160,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004000,1,100,0,0,Seal / Baut / Roof,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. CIREBON,JAWA BARAT,0,15000,19200,15000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004001,1,100,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA SELATAN,DKI JAKARTA,0,10000,11000,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004002,3,300,0,0,Seal / Baut / Roof,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Reguler (Cashless),Online Payment,KAB. BANDUNG BARAT,JAWA BARAT,0,0,0,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004003,2,200,0,0,Saringan / Strainer,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA BARAT,DKI JAKARTA,0,8000,33240,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004004,2,2000,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KOTA BOGOR,JAWA BARAT,0,8000,35800,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004005,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,SeaBank Bayar Instan,KAB. TANGERANG,BANTEN,0,9500,18000,9500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004006,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,SPayLater,KOTA CIREBON,JAWA BARAT,0,14000,20998,14000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004007,1,500,0,0,Tempat Nasi,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA SEMARANG,JAWA TENGAH,0,17000,13166,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004008,1,500,0,0,Celengan,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Reguler (Cashless),Saldo ShopeePay,KAB. MALANG,JAWA TIMUR,0,0,0,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004009,2,400,0,0,Mangkok Sambal / Saus,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pengiriman gagal,Agen SPX Express,COD (Bayar di Tempat),KAB. MUSI BANYUASIN,SUMATERA SELATAN,0,0,0,27000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004010,1,1000,0,0,Lunch Box / Rantang,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DEPOK,JAWA BARAT,0,8000,54690,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004011,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAMBI,JAMBI,0,20000,18576,20000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004012,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DEPOK,JAWA BARAT,0,8000,18576,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004013,2,3400,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,7200,20000,26700,27200,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004014,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,SPayLater,KAB. BEKASI,JAWA BARAT,0,8000,9742,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004015,2,400,0,0,Mangkok Sambal / Saus,1,Selesai,,SPX Hemat,COD (Bayar di Tempat),KAB. PASAMAN,SUMATERA BARAT,0,20700,32200,20700,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004016,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. PEKALONGAN,JAWA TENGAH,0,17000,19200,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004017,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANDUNG,JAWA BARAT,0,9000,21592,9000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004018,3,600,0,0,Nampan / Tray,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. LEBAK,BANTEN,0,16000,21280,16000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004019,2,2000,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA BANDAR LAMPUNG,LAMPUNG,0,19000,36562,19000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004020,1,1000,0,0,Tempat Nasi,1,Selesai,,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. REMBANG,JAWA TENGAH,0,17000,22000,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004021,1,80,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. INDRAMAYU,JAWA BARAT,6000,10000,12960,16000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004022,1,500,0,0,Celengan,1,Selesai,,SPX Hemat,Online Payment,KOTA PEKANBARU,RIAU,0,18800,18900,18800,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004023,2,1000,0,0,Celengan,1,Selesai,,SPX Hemat,Online Payment,KOTA PEKANBARU,RIAU,0,18800,35800,18800,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004024,2,1000,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA DUMAI,RIAU,0,39000,42184,39000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004025,2,2000,0,0,Tempat Nasi,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. CILACAP,JAWA TENGAH,8800,20000,52792,28800,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004026,4,3500,0,0,"Baskom / Mangkok Besar, Other, Peralatan Makan, Saringan / Strainer",4,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA SELATAN,DKI JAKARTA,0,10000,47885,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004027,4,20000,0,0,Tempat Nasi,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Kargo,Online Payment,KAB. MALANG,JAWA TIMUR,0,0,0,79500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004028,4,20000,0,0,Tempat Nasi,1,Selesai,,Kargo-JNE Trucking (JTR),Online Payment,KAB. MALANG,JAWA TIMUR,79500,0,182500,79500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004029,2,1000,0,0,Celengan,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Hemat Kargo,Online Payment,KOTA SURABAYA,JAWA TIMUR,0,0,0,15500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004030,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BEKASI,JAWA BARAT,0,8000,10500,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004031,1,100,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. TANGERANG,BANTEN,0,9500,10955,9500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004032,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,0,10000,14182,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004033,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANDUNG BARAT,JAWA BARAT,0,17000,18576,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004034,1,200,0,0,Mangkok Sambal / Saus,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pengiriman gagal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAHAT,SUMATERA SELATAN,0,0,0,35000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004035,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DEPOK,JAWA BARAT,0,8000,18680,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004036,3,4500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,SPayLater,KAB. BOGOR,JAWA BARAT,0,14400,55338,14400,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004037,2,400,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LOMBOK BARAT,NUSA TENGGARA BARAT (NTB),9500,25000,42120,34500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004038,2,400,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LOMBOK BARAT,NUSA TENGGARA BARAT (NTB),14500,20000,47320,34500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004039,1,4000,0,0,Baskom / Mangkok Besar,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,800,20000,22112,20800,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004040,2,1600,0,0,Keranjang,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BREBES,JAWA TENGAH,0,17000,21800,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004041,3,600,0,0,Mangkok Sambal / Saus,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA UTARA,DKI JAKARTA,0,10000,48500,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004042,3,3300,0,0,"Celengan, Keranjang, Plastik / Wadah Plastik",3,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. CIAMIS,JAWA BARAT,0,16000,41040,16000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004043,1,1000,0,0,Seal / Baut / Roof,1,Batal,Dibatalkan oleh Pembeli. Alasan: Proses pembayaran sulit,Reguler (Cashless),Indomaret/i.Saku,KOTA BANJARBARU,KALIMANTAN SELATAN,0,0,0,39000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004044,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAMBI,JAMBI,0,20000,21800,20000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004045,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA BEKASI,JAWA BARAT,0,8000,17692,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004046,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,0,8000,18343,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004047,3,600,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KUANTAN SINGINGI,RIAU,0,37500,47800,37500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004048,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA TIMUR,DKI JAKARTA,0,8000,18472,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004049,1,500,0,0,Celengan,1,Batal,Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUKOHARJO,JAWA TENGAH,0,0,0,16000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004050,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA PUSAT,DKI JAKARTA,0,10000,21800,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004051,1,500,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA SELATAN,DKI JAKARTA,0,10000,18900,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004052,2,1000,0,0,Celengan,1,Selesai,,Reguler (Cashless)-JNE Reguler,Saldo ShopeePay,KAB. BLORA,JAWA TENGAH,0,17000,35500,17000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004053,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BONDOWOSO,JAWA TIMUR,0,16000,17120,16000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004054,1,400,0,0,Botol / Gelas / Mug,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BEKASI,JAWA BARAT,0,8000,8917,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004055,2,1000,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA SELATAN,DKI JAKARTA,0,10000,41600,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004056,10,2000,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-J&T Economy,Saldo ShopeePay,KAB. MANDAILING NATAL,SUMATERA UTARA,9000,60000,160065,69000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004057,2,200,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAKARTA SELATAN,DKI JAKARTA,8000,0,27094,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004058,10,2500,0,0,Lunch Box / Rantang,1,Selesai,,Same Day-SPX Sameday,SPayLater,KAB. TANGERANG,BANTEN,8500,20000,138259,28500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004059,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KAB. BEKASI,JAWA BARAT,0,8000,11500,8000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004060,2,1000,0,0,Celengan,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KAB. BEKASI,JAWA BARAT,0,10000,41600,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004061,1,1000,0,0,Tempat Nasi,1,Selesai,,Reguler (Cashless)-SPX Standard,SPayLater,KAB. BOGOR,JAWA BARAT,0,10000,21705,10000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004062,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LOMBOK TENGAH,NUSA TENGGARA BARAT (NTB),14500,20000,32000,34500,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004063,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PASURUAN,JAWA TIMUR,0,16000,21592,16000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
ORD_0004064,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA MAGELANG,JAWA TENGAH,0,15000,17120,15000,ecommerce_2024_12_december,E-Commerce Sales - December 2024,ecommerce_sales,2024-12,03_DecemberSales2024_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/03_DecemberSales2024_clean.xlsx
