order_id,total_qty,total_weight_gr,total_returned_qty,Total Diskon,product_categories,num_product_categories,Status Pesanan,Alasan Pembatalan,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,_dataset_id,_dataset_name,_domain,_dataset_period,_source_file,_source_path
ORD_0009600,5,500,0,0,Seal / Baut / Roof,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANYUWANGI,JAWA TIMUR,0,6500,89500,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009601,1,250,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SLEMAN,DI YOGYAKARTA,0,3500,7000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009602,1,80,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DEPOK,JAWA BARAT,0,3500,7500,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009603,2,360,0,0,"Aksesoris Pintu, Seal / Baut / Roof",2,Selesai,,Reguler (Cashless)-SPX Standard,SPayLater,KOTA JAKARTA SELATAN,DKI JAKARTA,0,6500,24180,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009604,1,1000,0,0,Baskom / Mangkok Besar,1,Selesai,,Reguler (Cashless)-JNE Reguler,Online Payment,KAB. PEMALANG,JAWA TENGAH,0,6500,42500,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009605,1,50,0,0,Stempel / Alat Kantor,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LANGKAT,SUMATERA UTARA,0,10000,43000,10000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009606,1,600,0,0,Pengolah Bumbu / Sayur,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KEPULAUAN TALAUD,SULAWESI UTARA,4000,20000,46000,24000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009607,4,1200,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PULANG PISAU,KALIMANTAN TENGAH,0,14000,50000,14000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009608,2,2000,0,0,Nampan / Tray,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. KEDIRI,JAWA TIMUR,0,9000,20000,9000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009609,6,6000,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,15000,20000,68000,35000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009610,1,250,0,0,Lunch Box / Rantang,1,Batal,Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA MADIUN,JAWA TIMUR,0,0,0,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009611,2,400,0,0,Mangkok Sambal / Saus,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BANDUNG BARAT,JAWA BARAT,0,17000,32000,17000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009612,1,80,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. BEKASI,JAWA BARAT,0,6500,4941,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009613,2,60,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. TEGAL,JAWA TENGAH,0,6500,13000,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009614,3,600,0,0,Mangkok Sambal / Saus,1,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Reguler (Cashless),Online Payment,KAB. DEMAK,JAWA TENGAH,0,0,0,18000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009615,2,2000,0,0,Nampan / Tray,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,0,9000,20000,9000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009616,1,300,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA SERANG,BANTEN,0,3500,17000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009617,1,200,0,0,Peralatan Makan,1,Selesai,,SPX Hemat,COD (Bayar di Tempat),KOTA GUNUNGSITOLI,SUMATERA UTARA,9200,15000,23200,24200,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009618,2,60,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KAB. TANGERANG,BANTEN,0,6500,12500,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009619,1,600,0,0,Pengolah Bumbu / Sayur,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KUNINGAN,JAWA BARAT,0,3500,42000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009620,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,SPayLater,KAB. SERANG,BANTEN,0,3500,11000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009621,1,250,0,0,Lunch Box / Rantang,1,Selesai,,SPX Hemat,COD (Bayar di Tempat),KOTA PANGKAL PINANG,BANGKA BELITUNG,3400,15000,15900,18400,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009622,1,6000,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA MEDAN,SUMATERA UTARA,3200,60000,127210,63200,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009623,1,50,0,0,Stempel / Alat Kantor,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PALANGKA RAYA,KALIMANTAN TENGAH,16300,20000,58300,36300,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009624,1,50,0,0,Stempel / Alat Kantor,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PALANGKA RAYA,KALIMANTAN TENGAH,16300,20000,58300,36300,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009625,2,2000,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,0,6000,20000,6000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009626,2,200,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA SURABAYA,JAWA TIMUR,0,17000,20000,17000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009627,2,700,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DEPOK,JAWA BARAT,0,3500,15000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009628,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MALANG,JAWA TIMUR,0,3500,17000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009629,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KAB. BANYUMAS,JAWA TENGAH,0,3500,17500,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009630,6,600,0,0,Seal / Baut / Roof,1,Selesai,,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA CILEGON,BANTEN,0,6500,104800,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009631,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAKARTA BARAT,DKI JAKARTA,3500,0,13612,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009632,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MERANGIN,JAMBI,21000,15000,38500,36000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009633,1,500,0,0,Celengan,1,Batal,Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PONTIANAK,KALIMANTAN BARAT,0,0,0,29500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009634,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MUSI RAWAS,SUMATERA SELATAN,20500,15000,37500,35500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009635,3,1500,0,0,Gayung,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA TIMUR,DKI JAKARTA,0,9000,17000,9000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009636,1,1000,0,0,Teko / Jug,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,0,3500,17000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009637,2,1200,0,0,Mangkok Sambal / Saus,1,Selesai,,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. BANJARNEGARA,JAWA TENGAH,0,6500,32640,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009638,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOJONEGORO,JAWA TIMUR,1000,15000,18500,16000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009639,2,360,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. LAMPUNG UTARA,LAMPUNG,0,7000,15000,7000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009640,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PANDEGLANG,BANTEN,0,3500,11500,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009641,1,80,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,SPayLater,KOTA TANGERANG SELATAN,BANTEN,0,3500,7000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009642,3,4400,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA CIMAHI,JAWA BARAT,0,6000,26500,6000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009643,11,2200,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. WAJO,SULAWESI SELATAN,1000,20000,74500,21000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009644,1,5000,0,0,Nampan / Tray,1,Selesai,,Same Day-SPX Sameday,Online Payment,KAB. TANGERANG,BANTEN,25000,0,127100,25000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009645,1,300,0,0,Mangkok Sambal / Saus,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. SIAK,RIAU,0,13000,19000,13000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009646,1,100,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,0,3500,10090,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009647,1,5000,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,5000,20000,106600,25000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009648,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,0,3500,17000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009649,1,500,0,0,Toples / Sealware,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SIDOARJO,JAWA TIMUR,0,3500,12500,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009650,1,5000,0,0,Nampan / Tray,1,Selesai,,Same Day-SPX Sameday,Online Payment,KOTA JAKARTA BARAT,DKI JAKARTA,0,17500,92100,17500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009651,3,1800,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KAYONG UTARA,KALIMANTAN BARAT,5300,30000,52800,35300,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009652,1,100,0,0,Peralatan Kamar Mandi,1,Selesai,,SPX Hemat,COD (Bayar di Tempat),KAB. OGAN KOMERING ILIR,SUMATERA SELATAN,0,14400,11286,14400,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009653,1,350,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANYUWANGI,JAWA TIMUR,0,3500,8137,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009654,2,3400,0,0,Nampan / Tray,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,0,17000,17000,17000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009655,1,150,0,0,Stempel / Alat Kantor,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KAB. BANDUNG,JAWA BARAT,0,6500,56500,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009656,4,2000,0,0,"Celengan, Mangkok Sambal / Saus",2,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KOTA JAKARTA BARAT,DKI JAKARTA,0,6500,56400,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009657,1,5000,0,0,Nampan / Tray,1,Selesai,,J&T Cargo,Online Payment,KAB. SERANG,BANTEN,0,14154,98100,14154,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009658,1,80,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA SEMARANG,JAWA TENGAH,0,3500,7000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009659,1,80,0,0,Aksesoris Pintu,1,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BANDUNG,JAWA BARAT,0,3500,7400,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009660,1,200,0,0,Mangkok Sambal / Saus,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PURWAKARTA,JAWA BARAT,0,3500,17500,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009661,1,500,0,0,Celengan,1,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANJAR,KALIMANTAN SELATAN,1500,30000,19400,31500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009662,1,7000,0,0,Other,1,Selesai,,Instant (Versi Lama)-SPX Instant (Versi Lama),Online Payment,KOTA TANGERANG SELATAN,BANTEN,51000,20000,151500,71000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009663,3,1400,0,0,"Mangkok, Mangkok Sambal / Saus",2,Selesai,,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,0,3500,27000,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009664,3,900,0,0,Mangkok Sambal / Saus,1,Selesai,,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. GRESIK,JAWA TIMUR,0,6500,53000,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009665,2,4800,0,0,"Keranjang, Peralatan Kamar Mandi",2,Selesai,,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BOGOR,JAWA BARAT,2000,10000,25900,12000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009666,2,200,0,0,Aksesoris Pintu,1,Selesai,,Reguler (Cashless)-SPX Standard,Online Payment,KAB. TANGERANG,BANTEN,0,6500,18032,6500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009667,5,4480,0,0,"Aksesoris Pintu, Nampan / Tray",2,Batal,Dibatalkan secara otomatis oleh sistem. Alasan: Pesanan belum dibayar,Reguler (Cashless),Online Payment,KOTA TANGERANG SELATAN,BANTEN,0,0,0,9000,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009668,2,100,0,0,Stempel / Alat Kantor,1,Selesai,,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAKARTA UTARA,DKI JAKARTA,0,3500,84500,3500,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
ORD_0009669,2,8000,0,0,Seal / Baut / Roof,1,Selesai,,J&T Cargo,Saldo ShopeePay,KAB. TABANAN,BALI,0,42462,691900,42462,ecommerce_2025_07_july,E-Commerce Sales - July 2025,ecommerce_sales,2025-07,05_JulySales2025_clean.xlsx,data/raw/Indonesian_Ecommerce_sales/05_JulySales2025_clean.xlsx
