order_id,dataset_id,nama_dataset,periode,tanggal_pesanan,tanggal_diisi_dari_median,status_pesanan,alasan_pembatalan,kategori_produk,jumlah_kategori_produk,jumlah_barang,berat_total_gram,jumlah_return,diskon_total,metode_pembayaran,opsi_pengiriman,kota_kabupaten,provinsi,ongkir_dibayar_pembeli,potongan_ongkir,total_pembayaran,perkiraan_ongkir,tahun,bulan,tahun_bulan,kategori_umum,outlier_total_pembayaran,total_pembayaran_capped
ORD_0006802,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 16:11:00,False,Selesai,,Seal / Baut / Roof,1.0,1.0,12000.0,0.0,0.0,SPayLater,Instant (Versi Lama)-GoSend Instant (Versi Lama),KOTA JAKARTA BARAT,DKI JAKARTA,0.0,34000.0,1292467.0,34000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006803,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 16:49:00,False,Selesai,,Mangkok Sambal / Saus,1.0,8.0,2400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,4000.0,20000.0,129960.0,24000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006804,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 17:48:00,False,Selesai,,Mangkok Sambal / Saus,1.0,6.0,1200.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KAB. KAUR,BENGKULU,17300.0,20000.0,108706.0,37300.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006805,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 20:58:00,False,Selesai,,Mangkok Sambal / Saus,1.0,10.0,2000.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA PEKANBARU,RIAU,22000.0,20000.0,174000.0,42000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006806,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 21:20:00,False,Selesai,,Mangkok Sambal / Saus,1.0,10.0,2000.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. LUMAJANG,JAWA TIMUR,14000.0,20000.0,165000.0,34000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006807,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 22:01:00,False,Selesai,,Lunch Box / Rantang,1.0,5.0,1250.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,75920.0,8000.0,2024,1,2024-01,Belanja,False,75920.0
ORD_0006808,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 22:17:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,8000.0,0.0,44512.0,8000.0,2024,1,2024-01,Belanja,False,44512.0
ORD_0006809,ecommerce_2024_01_january,January 2024,2024-01,2024-01-16 22:59:00,False,Selesai,,Celengan,1.0,2.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BATANG HARI,JAMBI,43000.0,0.0,86904.0,43000.0,2024,1,2024-01,Belanja,False,86904.0
ORD_0006811,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 05:35:00,False,Selesai,,Toples / Sealware,1.0,2.0,600.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA BANDUNG,JAWA BARAT,12000.0,0.0,39000.0,12000.0,2024,1,2024-01,Belanja,False,39000.0
ORD_0006812,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 07:53:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,0.0,8000.0,17000.0,8000.0,2024,1,2024-01,Belanja,False,17000.0
ORD_0006813,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 09:04:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,25680.0,8000.0,2024,1,2024-01,Belanja,False,25680.0
ORD_0006815,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 13:18:00,False,Selesai,,"Aksesoris Mandi, Celengan, Spatula, Toples / Sealware",4.0,4.0,3600.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAMBI,JAMBI,10000.0,10000.0,58700.0,20000.0,2024,1,2024-01,Belanja,False,58700.0
ORD_0006816,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 13:24:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,8000.0,0.0,26896.0,8000.0,2024,1,2024-01,Belanja,False,26896.0
ORD_0006817,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 16:51:00,False,Selesai,,Mangkok Sambal / Saus,1.0,6.0,1200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA SURAKARTA (SOLO),JAWA TENGAH,0.0,14500.0,94600.0,14500.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006818,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 17:16:00,False,Selesai,,Other,1.0,1.0,7000.0,0.0,0.0,Online Payment,Instant (Versi Lama)-SPX Instant (Versi Lama),KOTA TANGERANG,BANTEN,20000.0,20000.0,122000.0,40000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006819,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 17:42:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,29912.0,8000.0,2024,1,2024-01,Belanja,False,29912.0
ORD_0006820,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 19:44:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,25715.0,8000.0,2024,1,2024-01,Belanja,False,25715.0
ORD_0006821,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 20:00:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,8000.0,0.0,24920.0,8000.0,2024,1,2024-01,Belanja,False,24920.0
ORD_0006822,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 20:49:00,False,Selesai,,Seal / Baut / Roof,1.0,2.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,8000.0,0.0,45720.0,8000.0,2024,1,2024-01,Belanja,False,45720.0
ORD_0006823,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 21:45:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SeaBank Bayar Instan,Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,25900.0,8000.0,2024,1,2024-01,Belanja,False,25900.0
ORD_0006824,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 22:37:00,False,Selesai,,"Celengan, Nampan / Tray",2.0,3.0,3600.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,61398.0,8000.0,2024,1,2024-01,Belanja,False,61398.0
ORD_0006825,ecommerce_2024_01_january,January 2024,2024-01,2024-01-17 22:41:00,False,Selesai,,Lunch Box / Rantang,1.0,10.0,2500.0,0.0,0.0,SPayLater,Same Day-GoSend Same Day,KAB. TANGERANG,BANTEN,8500.0,20000.0,140612.0,28500.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006827,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 05:57:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,56120.0,8000.0,2024,1,2024-01,Belanja,False,56120.0
ORD_0006828,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 10:07:00,False,Selesai,,"Botol / Gelas / Mug, Mangkok Sambal / Saus",2.0,5.0,4500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA MALANG,JAWA TIMUR,18000.0,0.0,81080.0,18000.0,2024,1,2024-01,Belanja,False,81080.0
ORD_0006829,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 12:25:00,False,Selesai,,Seal / Baut / Roof,1.0,3.0,900.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,63920.0,8000.0,2024,1,2024-01,Belanja,False,63920.0
ORD_0006830,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 16:17:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA CILEGON,BANTEN,7500.0,0.0,23500.0,7500.0,2024,1,2024-01,Belanja,False,23500.0
ORD_0006831,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 19:37:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. KARAWANG,JAWA BARAT,10000.0,0.0,24973.0,10000.0,2024,1,2024-01,Belanja,False,24973.0
ORD_0006832,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 20:26:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BANDUNG,JAWA BARAT,0.0,9000.0,17576.0,9000.0,2024,1,2024-01,Belanja,False,17576.0
ORD_0006833,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 21:02:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,300.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,27000.0,8000.0,2024,1,2024-01,Belanja,False,27000.0
ORD_0006834,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 21:25:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. GARUT,JAWA BARAT,5500.0,10000.0,28600.0,15500.0,2024,1,2024-01,Belanja,False,28600.0
ORD_0006835,ecommerce_2024_01_january,January 2024,2024-01,2024-01-18 21:27:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-J&T Express,KAB. TANGERANG,BANTEN,0.0,9500.0,17576.0,9500.0,2024,1,2024-01,Belanja,False,17576.0
ORD_0006837,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 05:03:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,0.0,8000.0,20800.0,8000.0,2024,1,2024-01,Belanja,False,20800.0
ORD_0006838,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 10:04:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Reguler (Cashless)-SPX Standard,KOTA TANGERANG,BANTEN,9500.0,0.0,30300.0,9500.0,2024,1,2024-01,Belanja,False,30300.0
ORD_0006839,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 13:11:00,False,Selesai,,Plastik / Wadah Plastik,1.0,2.0,1200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,8000.0,0.0,55080.0,8000.0,2024,1,2024-01,Belanja,False,55080.0
ORD_0006840,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 15:39:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,1300.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. INDRAGIRI HILIR,RIAU,36500.0,0.0,85760.0,36500.0,2024,1,2024-01,Belanja,False,85760.0
ORD_0006841,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 16:04:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,1000.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,39376.0,8000.0,2024,1,2024-01,Belanja,False,39376.0
ORD_0006842,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 17:52:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,0.0,8000.0,21800.0,8000.0,2024,1,2024-01,Belanja,False,21800.0
ORD_0006844,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 19:24:00,False,Selesai,,Toples / Sealware,1.0,1.0,1200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. SUKABUMI,JAWA BARAT,0.0,13000.0,40000.0,13000.0,2024,1,2024-01,Belanja,False,40000.0
ORD_0006845,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 20:02:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. KARAWANG,JAWA BARAT,10000.0,0.0,28676.0,10000.0,2024,1,2024-01,Belanja,False,28676.0
ORD_0006846,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 20:25:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. KUNINGAN,JAWA BARAT,6500.0,10000.0,29640.0,16500.0,2024,1,2024-01,Belanja,False,29640.0
ORD_0006847,ecommerce_2024_01_january,January 2024,2024-01,2024-01-19 20:54:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,800.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-J&T Economy,KAB. KETAPANG,KALIMANTAN BARAT,9000.0,30000.0,40560.0,39000.0,2024,1,2024-01,Belanja,False,40560.0
ORD_0006850,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 11:24:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA BEKASI,JAWA BARAT,8000.0,0.0,29157.0,8000.0,2024,1,2024-01,Belanja,False,29157.0
ORD_0006851,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 13:54:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA TIMUR,DKI JAKARTA,8000.0,0.0,28800.0,8000.0,2024,1,2024-01,Belanja,False,28800.0
ORD_0006852,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 20:31:00,False,Selesai,,"Celengan, Plastik / Wadah Plastik",2.0,2.0,2200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA DEPOK,JAWA BARAT,8000.0,0.0,49880.0,8000.0,2024,1,2024-01,Belanja,False,49880.0
ORD_0006853,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 21:01:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,600.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. CIAMIS,JAWA BARAT,16000.0,0.0,40000.0,16000.0,2024,1,2024-01,Belanja,False,40000.0
ORD_0006854,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 21:27:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,26964.0,8000.0,2024,1,2024-01,Belanja,False,26964.0
ORD_0006855,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 21:43:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,1700.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,16000.0,0.0,85240.0,16000.0,2024,1,2024-01,Belanja,False,85240.0
ORD_0006856,ecommerce_2024_01_january,January 2024,2024-01,2024-01-20 22:04:00,False,Selesai,,Keranjang,1.0,2.0,1400.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,8000.0,0.0,29400.0,8000.0,2024,1,2024-01,Belanja,False,29400.0
ORD_0006858,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 05:38:00,False,Selesai,,Celengan,1.0,3.0,1500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA BOGOR,JAWA BARAT,16000.0,0.0,79416.0,16000.0,2024,1,2024-01,Belanja,False,79416.0
ORD_0006859,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 11:34:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,900.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. BANJARNEGARA,JAWA TENGAH,20500.0,0.0,69120.0,20500.0,2024,1,2024-01,Belanja,False,69120.0
ORD_0006861,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 15:08:00,False,Selesai,,"Celengan, Keranjang, Other",3.0,8.0,7200.0,0.0,0.0,Saldo ShopeePay,Same Day-GoSend Same Day,KOTA JAKARTA UTARA,DKI JAKARTA,0.0,17500.0,85161.0,17500.0,2024,1,2024-01,Belanja,False,85161.0
ORD_0006862,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 15:53:00,False,Selesai,,Mangkok Sambal / Saus,1.0,4.0,800.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. BANYUWANGI,JAWA TIMUR,22000.0,0.0,85716.0,22000.0,2024,1,2024-01,Belanja,False,85716.0
ORD_0006863,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 17:22:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,32200.0,8000.0,2024,1,2024-01,Belanja,False,32200.0
ORD_0006864,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 19:48:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KAB. INDRAMAYU,JAWA BARAT,13500.0,0.0,45500.0,13500.0,2024,1,2024-01,Belanja,False,45500.0
ORD_0006865,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 21:15:00,False,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,SeaBank Bayar Instan,Instant (Versi Lama)-SPX Instant (Versi Lama),KOTA TANGERANG,BANTEN,18000.0,0.0,52900.0,18000.0,2024,1,2024-01,Belanja,False,52900.0
ORD_0006866,ecommerce_2024_01_january,January 2024,2024-01,2024-01-21 21:48:00,False,Selesai,,Mangkok Sambal / Saus,1.0,3.0,600.0,0.0,0.0,Online Payment,Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,8000.0,0.0,55000.0,8000.0,2024,1,2024-01,Belanja,False,55000.0
ORD_0006867,ecommerce_2024_01_january,January 2024,2024-01,2024-01-22 04:57:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KOTA JAKARTA BARAT,DKI JAKARTA,10000.0,0.0,27000.0,10000.0,2024,1,2024-01,Belanja,False,27000.0
ORD_0006868,ecommerce_2024_01_january,January 2024,2024-01,2024-01-22 06:47:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,27260.0,8000.0,2024,1,2024-01,Belanja,False,27260.0
ORD_0006869,ecommerce_2024_01_january,January 2024,2024-01,2024-01-22 09:25:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BANTUL,DI YOGYAKARTA,19000.0,0.0,51552.0,19000.0,2024,1,2024-01,Belanja,False,51552.0
ORD_0006870,ecommerce_2024_01_january,January 2024,2024-01,2024-01-22 13:50:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,300.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. TANGERANG,BANTEN,8000.0,0.0,27000.0,8000.0,2024,1,2024-01,Belanja,False,27000.0
ORD_0006871,ecommerce_2024_01_january,January 2024,2024-01,2024-01-22 15:03:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SPayLater,Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,8000.0,0.0,26250.0,8000.0,2024,1,2024-01,Belanja,False,26250.0
ORD_0006874,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 08:07:00,False,Selesai,,"Botol / Gelas / Mug, Mangkok, Peralatan Makan, Plastik / Wadah Plastik, Rak / Rak Serbaguna",5.0,12.0,65600.0,0.0,0.0,Online Payment,Kargo-J&T Cargo,KOTA PEKANBARU,RIAU,24101.0,20000.0,272101.0,44101.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006875,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 09:14:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,0.0,8000.0,32200.0,8000.0,2024,1,2024-01,Belanja,False,32200.0
ORD_0006876,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 09:39:00,False,Selesai,,"Celengan, Other",2.0,2.0,1500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,8000.0,0.0,35216.0,8000.0,2024,1,2024-01,Belanja,False,35216.0
ORD_0006877,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 10:36:00,False,Selesai,,Rak / Rak Serbaguna,1.0,1.0,700.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA BARAT,DKI JAKARTA,0.0,8000.0,35400.0,8000.0,2024,1,2024-01,Belanja,False,35400.0
ORD_0006878,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 11:57:00,False,Selesai,,Mangkok Sambal / Saus,1.0,6.0,1200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,0.0,8000.0,94600.0,8000.0,2024,1,2024-01,Belanja,True,88620.0
ORD_0006879,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 14:14:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SeaBank Bayar Instan,Reguler (Cashless)-J&T Express,KOTA JAKARTA BARAT,DKI JAKARTA,10000.0,0.0,28000.0,10000.0,2024,1,2024-01,Belanja,False,28000.0
ORD_0006880,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 15:10:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA MAKASSAR,SULAWESI SELATAN,0.0,35000.0,32200.0,35000.0,2024,1,2024-01,Belanja,False,32200.0
ORD_0006881,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 15:56:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Online Payment,Instant (Versi Lama)-SPX Instant (Versi Lama),KOTA JAKARTA UTARA,DKI JAKARTA,45000.0,0.0,66800.0,45000.0,2024,1,2024-01,Belanja,False,66800.0
ORD_0006882,ecommerce_2024_01_january,January 2024,2024-01,2024-01-23 19:05:00,False,Selesai,,Mangkok Sambal / Saus,1.0,2.0,400.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA TANGERANG SELATAN,BANTEN,8000.0,0.0,40520.0,8000.0,2024,1,2024-01,Belanja,False,40520.0
ORD_0006883,ecommerce_2024_01_january,January 2024,2024-01,2024-01-24 04:38:00,False,Selesai,,Plastik / Wadah Plastik,1.0,1.0,600.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA BOGOR,JAWA BARAT,8000.0,0.0,32200.0,8000.0,2024,1,2024-01,Belanja,False,32200.0
ORD_0006884,ecommerce_2024_01_january,January 2024,2024-01,2024-01-24 10:26:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KAB. BEKASI,JAWA BARAT,8000.0,0.0,28800.0,8000.0,2024,1,2024-01,Belanja,False,28800.0
ORD_0006885,ecommerce_2024_01_january,January 2024,2024-01,2024-01-24 13:11:00,False,Selesai,,Celengan,1.0,2.0,2000.0,0.0,0.0,COD (Bayar di Tempat),Reguler (Cashless)-SPX Standard,KAB. KARAWANG,JAWA BARAT,11000.0,0.0,48320.0,11000.0,2024,1,2024-01,Belanja,False,48320.0
ORD_0006886,ecommerce_2024_01_january,January 2024,2024-01,2024-01-24 15:07:00,False,Selesai,,"Botol / Gelas / Mug, Mangkok Sambal / Saus",2.0,2.0,600.0,0.0,0.0,Saldo ShopeePay,Hemat Kargo-SPX Hemat,KOTA JAKARTA SELATAN,DKI JAKARTA,8000.0,0.0,27800.0,8000.0,2024,1,2024-01,Belanja,False,27800.0
ORD_0006887,ecommerce_2024_01_january,January 2024,2024-01,2024-01-24 16:20:00,False,Selesai,,Mangkok Sambal / Saus,1.0,1.0,200.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA CIREBON,JAWA BARAT,0.0,8500.0,15600.0,8500.0,2024,1,2024-01,Belanja,False,15600.0
ORD_0006890,ecommerce_2024_01_january,January 2024,2024-01,2024-01-25 06:10:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,SPayLater,Reguler (Cashless)-SPX Standard,KOTA JAKARTA TIMUR,DKI JAKARTA,0.0,10000.0,20998.0,10000.0,2024,1,2024-01,Belanja,False,20998.0
ORD_0006891,ecommerce_2024_01_january,January 2024,2024-01,2024-01-25 07:29:00,False,Selesai,,Botol / Gelas / Mug,1.0,1.0,150.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KOTA JAKARTA UTARA,DKI JAKARTA,0.0,8000.0,6200.0,8000.0,2024,1,2024-01,Belanja,False,6200.0
ORD_0006892,ecommerce_2024_01_january,January 2024,2024-01,2024-01-25 07:44:00,False,Selesai,,Celengan,1.0,1.0,500.0,0.0,0.0,COD (Bayar di Tempat),Hemat Kargo-SPX Hemat,KAB. BOGOR,JAWA BARAT,0.0,8000.0,24920.0,8000.0,2024,1,2024-01,Belanja,False,24920.0
